ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
ILMN_1731889	1.00	1.12e-04	-3.999618	1.0169	-0.3916769	ZFYVE21	zinc finger FYVE-type containing 21
ILMN_1793349	1.00	1.14e-04	-3.99482	1.00064	-0.4285502	MOB1B	MOB kinase activator 1B
ILMN_1780432	1.00	1.18e-04	-3.986284	0.97174	-0.421151	GIN1	gypsy retrotransposon integrase 1
ILMN_1805415	1.00	1.20e-04	3.980971	0.95377	0.4222583	PDE3A	phosphodiesterase 3A
ILMN_1708950	1.00	1.23e-04	-3.975672	0.93587	-0.493023	ASPHD1	aspartate beta-hydroxylase domain containing 1
ILMN_1680341	1.00	1.24e-04	-3.974094	0.93055	-0.3388474	PPIE	peptidylprolyl isomerase E
ILMN_1709800	1.00	1.24e-04	-3.972378	0.92476	-0.5366543	POMZP3	POM121 and ZP3 fusion
ILMN_1670322	1.00	1.25e-04	-3.970565	0.91864	-0.3937276	FCHO2	FCH domain only 2
ILMN_1718173	1.00	1.25e-04	3.970393	0.91806	0.4031207	CDHR2	cadherin related family member 2
ILMN_1739154	1.00	1.26e-04	3.969204	0.91405	0.3974164	LSAMP	limbic system-associated membrane protein
ILMN_1680109	1.00	1.27e-04	3.967681	0.90892	0.307857	COL4A3BP	collagen type IV alpha 3 binding protein
ILMN_1799099	1.00	1.28e-04	-3.963841	0.89598	-0.5398855	TEKT3	tektin 3
ILMN_1731666	1.00	1.30e-04	3.959693	0.88201	0.3272819	ZNF641	zinc finger protein 641
ILMN_1679841	1.00	1.37e-04	-3.945682	0.83491	-0.3093976	SIVA1	SIVA1 apoptosis inducing factor
ILMN_1724959	1.00	1.38e-04	3.944304	0.83028	0.210361	SEC31A	SEC31 homolog A, COPII coat complex component
ILMN_1795836	1.00	1.40e-04	-3.939889	0.81547	-0.2929746	YBEY	ybeY metallopeptidase (putative)
ILMN_1675331	1.00	1.40e-04	3.939814	0.81522	0.411954	PEG3	paternally expressed 3
ILMN_1721657	1.00	1.42e-04	-3.936133	0.80288	-0.3134577	RSU1	Ras suppressor protein 1
ILMN_1736548	1.00	1.42e-04	-3.93586	0.80197	-0.2700428	PHACTR4	phosphatase and actin regulator 4
ILMN_1654685	1.00	1.44e-04	3.93248	0.79065	0.9867158	MCTP1	multiple C2 and transmembrane domain containing 1
ILMN_1792138	1.00	1.45e-04	-3.930673	0.78459	-0.3838888	UQCRH	ubiquinol-cytochrome c reductase hinge protein
ILMN_1656393	1.00	1.47e-04	-3.926084	0.76924	-0.4629886	PPP2R3A	protein phosphatase 2 regulatory subunit B''alpha
ILMN_1700811	1.00	1.56e-04	3.910997	0.71886	0.3421448	UBFD1	ubiquitin family domain containing 1
ILMN_1702265	1.00	1.57e-04	-3.908548	0.71069	-0.1569287	HDHD2	haloacid dehalogenase like hydrolase domain containing 2
ILMN_1713178	1.00	1.64e-04	-3.897121	0.67264	-0.3748462	DENND6A	DENN domain containing 6A
ILMN_1796454	1.00	1.66e-04	-3.893071	0.65918	-0.3704146	WDR70	WD repeat domain 70
ILMN_1790309	1.00	1.68e-04	3.891049	0.65246	0.2759477	PINX1	PIN2/TERF1 interacting, telomerase inhibitor 1
ILMN_1713593	1.00	1.70e-04	-3.887401	0.64035	-0.2231849		
ILMN_1801098	1.00	1.71e-04	3.885695	0.63468	0.4259185	TSLP	thymic stromal lymphopoietin
ILMN_1803605	1.00	1.73e-04	-3.882239	0.62322	-0.5597549	DAPK2	death associated protein kinase 2
ILMN_1727236	1.00	1.75e-04	-3.879273	0.61339	-0.4743979	SC5D	sterol-C5-desaturase
ILMN_1704490	1.00	1.77e-04	3.876523	0.60428	0.5008727	SMARCC2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2
ILMN_1699610	1.00	1.78e-04	-3.874375	0.59716	-0.5088395	CCT6B	chaperonin containing TCP1 subunit 6B
ILMN_1709155	1.00	1.79e-04	-3.873095	0.59292	-0.2531533	ALMS1	ALMS1, centrosome and basal body associated protein
ILMN_1699249	1.00	1.80e-04	-3.871243	0.58679	-0.4468703	ZNF649	zinc finger protein 649
ILMN_1705767	1.00	1.81e-04	3.869986	0.58264	0.4137411		
ILMN_1673529	1.00	1.81e-04	-3.869859	0.58222	-0.3174649	PHYKPL	5-phosphohydroxy-L-lysine phospho-lyase
ILMN_1708332	1.00	1.86e-04	3.862593	0.5582	0.3042913		
ILMN_1660698	1.00	1.86e-04	-3.862366	0.55745	-0.3006668	GTPBP8	GTP binding protein 8 (putative)
ILMN_1772700	1.00	1.86e-04	-3.861651	0.55508	-0.4025386	TMEM18	transmembrane protein 18
ILMN_1717905	1.00	1.99e-04	-3.843847	0.49639	-0.2367229	DCAF8	DDB1 and CUL4 associated factor 8
ILMN_1804113	1.00	2.03e-04	-3.838418	0.47853	-0.3528876	RFXANK	regulatory factor X associated ankyrin containing protein
ILMN_1761450	1.00	2.03e-04	-3.838412	0.47851	-0.5977535	DHRS4L2	dehydrogenase/reductase 4 like 2
ILMN_1738384	1.00	2.05e-04	3.83532	0.46834	0.1874481	KIAA0100	KIAA0100
ILMN_1668657	1.00	2.07e-04	-3.833139	0.46118	-0.4024336	C2orf69	chromosome 2 open reading frame 69
ILMN_1708160	1.00	2.11e-04	-3.826732	0.44015	-0.2998727	KPNA2	karyopherin subunit alpha 2
ILMN_1721921	1.00	2.14e-04	-3.823902	0.43087	-0.3011194	BLMH	bleomycin hydrolase
ILMN_1793632	1.00	2.14e-04	-3.82314	0.42837	-0.2871929	TMEM222	transmembrane protein 222
ILMN_1777366	1.00	2.16e-04	-3.820728	0.42047	-0.3422	EMC2	ER membrane protein complex subunit 2
ILMN_1796411	1.00	2.20e-04	-3.815937	0.40478	-0.4071649	TBCCD1	TBCC domain containing 1
ILMN_1698950	1.00	2.20e-04	-3.815239	0.4025	-0.4477288	PWP2	PWP2 periodic tryptophan protein homolog (yeast)
ILMN_1806432	1.00	2.21e-04	-3.814343	0.39956	-0.3341747	NT5C	5', 3'-nucleotidase, cytosolic
ILMN_1720442	1.00	2.22e-04	-3.81379	0.39776	-0.3015889	NCBP2	nuclear cap binding protein subunit 2
ILMN_1719161	1.00	2.23e-04	3.811599	0.39059	0.4188768	C22orf15	chromosome 22 open reading frame 15
ILMN_1691899	1.00	2.34e-04	-3.798761	0.34866	-0.5956058	C6orf1	chromosome 6 open reading frame 1
ILMN_1760575	1.00	2.37e-04	-3.795095	0.33671	-0.4166741	PTP4A1	protein tyrosine phosphatase type IVA, member 1
ILMN_1707391	1.00	2.40e-04	3.791879	0.32623	0.4753291	STXBP4	syntaxin binding protein 4
ILMN_1812688	1.00	2.44e-04	-3.786655	0.30922	-0.265692	SLC35F6	solute carrier family 35 member F6
ILMN_1734346	1.00	2.45e-04	-3.785955	0.30695	-0.5727975	IZUMO4	IZUMO family member 4
ILMN_1730118	1.00	2.47e-04	-3.784008	0.30061	-0.3398443	ZNF644	zinc finger protein 644
ILMN_1804610	1.00	2.48e-04	-3.782462	0.29559	-0.2032917	NFX1	nuclear transcription factor, X-box binding 1
ILMN_1660817	1.00	2.53e-04	-3.776522	0.27629	-0.6329527	DDB2	damage specific DNA binding protein 2
ILMN_1698533	1.00	2.54e-04	3.775565	0.27318	0.2619535	IDH3A	isocitrate dehydrogenase 3 (NAD(+)) alpha
ILMN_1656792	1.00	2.54e-04	3.77547	0.27287	0.2917401	FLYWCH1	FLYWCH-type zinc finger 1
ILMN_1714393	1.00	2.55e-04	3.774608	0.27008	0.4167314	RAB24	RAB24, member RAS oncogene family
ILMN_1807243	1.00	2.56e-04	-3.773613	0.26685	-0.2338394	PRPF18	pre-mRNA processing factor 18
ILMN_1759030	1.00	2.61e-04	-3.768229	0.24939	-0.3175023	MAP4K5	mitogen-activated protein kinase kinase kinase kinase 5
ILMN_1706478	1.00	2.63e-04	3.766374	0.24337	0.6105901	HOXA7	homeobox A7
ILMN_1792497	1.00	2.65e-04	3.763359	0.23361	0.3835112	AGFG1	ArfGAP with FG repeats 1
ILMN_1808379	1.00	2.69e-04	3.759796	0.22208	0.5008222	PLCD4	phospholipase C delta 4
ILMN_1718424	1.00	2.69e-04	-3.759466	0.22101	-0.2614869	MRPS28	mitochondrial ribosomal protein S28
ILMN_1792088	1.00	2.72e-04	-3.756506	0.21143	-0.3637664	C1orf101	chromosome 1 open reading frame 101
ILMN_1712506	1.00	2.73e-04	3.754999	0.20656	0.4535208	DPP6	dipeptidyl peptidase like 6
ILMN_1663106	1.00	2.75e-04	3.753304	0.20108	0.7350757	SPTB	spectrin beta, erythrocytic
ILMN_1796074	1.00	2.78e-04	-3.750596	0.19233	-1.0315331	TYMSOS	TYMS opposite strand
ILMN_1738736	1.00	2.78e-04	-3.750158	0.19092	-0.237211	SNX4	sorting nexin 4
ILMN_1804327	1.00	2.78e-04	-3.750147	0.19088	-0.1627147	NAP1L4	nucleosome assembly protein 1 like 4
ILMN_1741564	1.00	2.82e-04	-3.746197	0.17813	-0.1846022	DCTN4	dynactin subunit 4
ILMN_1671516	1.00	2.82e-04	-3.7459	0.17717	-0.1893223	CIR1	corepressor interacting with RBPJ, 1
ILMN_1779536	1.00	2.86e-04	-3.742732	0.16695	-0.3062102	KIZ	kizuna centrosomal protein
ILMN_1712798	1.00	2.86e-04	-3.741922	0.16434	-0.4536167	ZNF608	zinc finger protein 608
ILMN_1813240	1.00	2.88e-04	-3.740466	0.15965	-0.306901		
ILMN_1689781	1.00	2.88e-04	-3.74015	0.15863	-0.1371898	DIABLO	diablo IAP-binding mitochondrial protein
ILMN_1652647	1.00	2.91e-04	3.737445	0.14992	0.6553733	INPP4A	inositol polyphosphate-4-phosphatase type I A
ILMN_1704633	1.00	2.98e-04	-3.7304	0.12724	-0.2373868	EMC7	ER membrane protein complex subunit 7
ILMN_1695946	1.00	3.00e-04	3.729055	0.12292	0.6315611	TRNP1	TMF1-regulated nuclear protein 1
ILMN_1685371	1.00	3.00e-04	-3.728899	0.12242	-0.5842178	SUMF2	sulfatase modifying factor 2
ILMN_1673363	1.00	3.06e-04	-3.72324	0.10423	-0.6636273	ADGRE5	adhesion G protein-coupled receptor E5
ILMN_1743427	1.00	3.13e-04	-3.717166	0.08474	-0.2312037	SCYL3	SCY1 like pseudokinase 3
ILMN_1715705	1.00	3.14e-04	-3.715819	0.08042	-0.2022332	SSNA1	SS nuclear autoantigen 1
ILMN_1771835	1.00	3.26e-04	-3.705311	0.04676	-0.3128968	NUP54	nucleoporin 54
ILMN_1792076	1.00	3.39e-04	3.694346	0.01172	0.3770143	TRERF1	transcriptional regulating factor 1
ILMN_1713884	1.00	3.44e-04	-3.689616	-0.00337	-0.2551121	TSR3	TSR3, acp transferase ribosome maturation factor
ILMN_1687284	1.00	3.45e-04	-3.688799	-0.00598	-0.4932769	USP12	ubiquitin specific peptidase 12
ILMN_1751393	1.00	3.48e-04	-3.68658	-0.01305	-0.3669352	ZNF684	zinc finger protein 684
ILMN_1667761	1.00	3.50e-04	-3.685121	-0.0177	-0.3604383		
ILMN_1801476	1.00	3.50e-04	3.684918	-0.01835	0.4875553	CDS1	CDP-diacylglycerol synthase 1
ILMN_1764201	1.00	3.53e-04	3.682786	-0.02513	0.6398161	MAP2	microtubule associated protein 2
ILMN_1690607	1.00	3.56e-04	3.68	-0.03401	0.2551361	SLC7A6OS	solute carrier family 7 member 6 opposite strand
ILMN_1789342	1.00	3.58e-04	-3.678695	-0.03816	-0.2595847	NDUFS2	NADH:ubiquinone oxidoreductase core subunit S2
ILMN_1688725	1.00	3.59e-04	3.677968	-0.04047	0.2428747	UTP14A	UTP14A small subunit processome component
ILMN_1739234	1.00	3.63e-04	3.674485	-0.05155	0.3444376	TP53BP1	tumor protein p53 binding protein 1
ILMN_1692398	1.00	3.64e-04	3.674232	-0.05235	0.5529732	CNTNAP1	contactin associated protein 1
ILMN_1775348	1.00	3.73e-04	-3.666579	-0.07665	-1.0910386	KCNH8	potassium voltage-gated channel subfamily H member 8
ILMN_1675693	1.00	3.74e-04	-3.66613	-0.07808	-0.4916641	PPP2CB	protein phosphatase 2 catalytic subunit beta
ILMN_1674661	1.00	3.79e-04	-3.662162	-0.09066	-0.5005327	CIRBP	cold inducible RNA binding protein
ILMN_1670353	1.00	3.83e-04	-3.659109	-0.10034	-0.4302481	RAD51AP1	RAD51 associated protein 1
ILMN_1687301	1.00	3.83e-04	-3.65898	-0.10075	-0.5336869	VCAN	versican
ILMN_1684255	1.00	3.94e-04	3.651164	-0.12549	0.4586281	MYL4	myosin light chain 4
ILMN_1672042	1.00	3.97e-04	-3.649286	-0.13143	-0.1712352	DOLPP1	dolichyldiphosphatase 1
ILMN_1664718	1.00	3.98e-04	-3.648103	-0.13517	-0.5117761	CYP51A1	cytochrome P450 family 51 subfamily A member 1
ILMN_1670149	1.00	4.03e-04	3.644945	-0.14515	0.3360454	OR4S1	olfactory receptor family 4 subfamily S member 1
ILMN_1755321	1.00	4.09e-04	-3.640594	-0.15888	-0.3404926	AAAS	aladin WD repeat nucleoporin
ILMN_1749478	1.00	4.16e-04	-3.635622	-0.17456	-0.1838037	TCEAL3	transcription elongation factor A like 3
ILMN_1767343	1.00	4.23e-04	-3.630872	-0.18953	-0.4402321	NTN5	netrin 5
ILMN_1764165	1.00	4.23e-04	-3.630683	-0.19013	-0.3881145	TRIM65	tripartite motif containing 65
ILMN_1652348	1.00	4.29e-04	3.626968	-0.20182	0.508577		
ILMN_1654287	1.00	4.29e-04	3.626544	-0.20315	0.5192161	ADCY9	adenylate cyclase 9
ILMN_1785107	1.00	4.31e-04	-3.625108	-0.20767	-0.6128428	NXT2	nuclear transport factor 2 like export factor 2
ILMN_1666775	1.00	4.37e-04	3.6214	-0.21933	0.407611	CACNA1C	calcium voltage-gated channel subunit alpha1 C
ILMN_1659316	1.00	4.44e-04	-3.616704	-0.23408	-0.623553	HEPN1	hepatocellular carcinoma, down-regulated 1
ILMN_1730575	1.00	4.44e-04	-3.616553	-0.23455	-0.3436547	GCLC	glutamate-cysteine ligase catalytic subunit
ILMN_1655245	1.00	4.53e-04	3.610795	-0.25262	0.3578043	MDM1	Mdm1 nuclear protein
ILMN_1667626	1.00	4.54e-04	-3.610601	-0.25323	-0.5616343	EGLN3	egl-9 family hypoxia inducible factor 3
ILMN_1727738	1.00	4.54e-04	-3.610252	-0.25432	-0.423802	RAB33B	RAB33B, member RAS oncogene family
ILMN_1761594	1.00	4.59e-04	-3.607522	-0.26288	-0.2042326	FAM35A	family with sequence similarity 35 member A
ILMN_1667840	1.00	4.69e-04	3.601169	-0.28277	0.4496495	CMTM3	CKLF like MARVEL transmembrane domain containing 3
ILMN_1789493	1.00	4.72e-04	-3.599248	-0.28878	-0.386049	FAM122B	family with sequence similarity 122B
ILMN_1743655	1.00	4.81e-04	-3.59381	-0.30577	-0.2146867	TMED9	transmembrane p24 trafficking protein 9
ILMN_1664802	1.00	4.81e-04	-3.593438	-0.30693	-0.4455098	WSB1	WD repeat and SOCS box containing 1
ILMN_1751816	1.00	4.83e-04	-3.592648	-0.3094	-0.4659857	MCTS1	MCTS1, re-initiation and release factor
ILMN_1778764	1.00	4.91e-04	-3.587797	-0.32454	-0.2879723	BUB3	BUB3, mitotic checkpoint protein
ILMN_1748911	1.00	4.97e-04	-3.584102	-0.33606	-0.6162795	SNAP23	synaptosome associated protein 23
ILMN_1698220	1.00	5.06e-04	-3.57875	-0.35274	-0.2428562	PHTF2	putative homeodomain transcription factor 2
ILMN_1733930	1.00	5.11e-04	-3.576016	-0.36124	-0.1962842	PREB	prolactin regulatory element binding
ILMN_1670646	1.00	5.16e-04	-3.573113	-0.37027	-0.3572582	SLC22A15	solute carrier family 22 member 15
ILMN_1729051	1.00	5.21e-04	-3.570535	-0.37829	-0.252276	MSH6	mutS homolog 6
ILMN_1758811	1.00	5.21e-04	-3.570445	-0.37857	-0.374388	IMPA1	inositol monophosphatase 1
ILMN_1700793	1.00	5.27e-04	-3.566918	-0.38952	-0.3276475		
ILMN_1786016	1.00	5.28e-04	-3.566293	-0.39147	-0.2690161	CHD1L	chromodomain helicase DNA binding protein 1 like
ILMN_1675462	1.00	5.32e-04	-3.5644	-0.39734	-0.3600631	LSM6	LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated
ILMN_1672555	1.00	5.34e-04	3.563288	-0.40079	0.4941572		
ILMN_1692041	1.00	5.39e-04	-3.56042	-0.40969	-0.5903007	POT1	protection of telomeres 1
ILMN_1675927	1.00	5.41e-04	3.559231	-0.41337	0.3325132	NEBL	nebulette
ILMN_1685140	1.00	5.45e-04	-3.557187	-0.41971	-0.2525531	PRRC1	proline rich coiled-coil 1
ILMN_1669235	1.00	5.48e-04	-3.555835	-0.4239	-0.283491	TM2D1	TM2 domain containing 1
ILMN_1800855	1.00	5.49e-04	3.555315	-0.42551	0.3100402	PPTC7	PTC7 protein phosphatase homolog
ILMN_1789436	1.00	5.49e-04	3.555218	-0.42581	0.4101547		
ILMN_1720496	1.00	5.49e-04	3.554997	-0.42649	0.5590075	GUCY1A2	guanylate cyclase 1 soluble subunit alpha 2
ILMN_1693905	1.00	5.52e-04	-3.553712	-0.43047	-0.5007384	HAT1	histone acetyltransferase 1
ILMN_1683779	1.00	5.59e-04	-3.550021	-0.44189	-0.3971224	SDR39U1	short chain dehydrogenase/reductase family 39U member 1
ILMN_1742541	1.00	5.62e-04	-3.54816	-0.44765	-0.269595	ZNF518A	zinc finger protein 518A
ILMN_1712530	1.00	5.65e-04	-3.546736	-0.45205	-0.391399	AKAP1	A-kinase anchoring protein 1
ILMN_1689233	1.00	5.66e-04	-3.546503	-0.45277	-0.2068598	EIF2B3	eukaryotic translation initiation factor 2B subunit gamma
ILMN_1667434	1.00	5.72e-04	-3.54296	-0.46372	-0.6177361	ITM2A	integral membrane protein 2A
ILMN_1667720	1.00	5.73e-04	3.542464	-0.46525	0.491211	TCTE1	t-complex-associated-testis-expressed 1
ILMN_1796738	1.00	5.76e-04	-3.541256	-0.46898	-0.1894324	SPAST	spastin
ILMN_1790230	1.00	5.77e-04	-3.540391	-0.47165	-0.3990769	ZNF181	zinc finger protein 181
ILMN_1661010	1.00	5.83e-04	3.537617	-0.48021	0.4061144		
ILMN_1687149	1.00	5.84e-04	3.536941	-0.4823	0.3898978	BDP1	B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB
ILMN_1796452	1.00	5.85e-04	-3.536756	-0.48287	-0.5558328	TRPM6	transient receptor potential cation channel subfamily M member 6
ILMN_1655108	1.00	5.90e-04	3.534298	-0.49045	0.3710251	ZFYVE1	zinc finger FYVE-type containing 1
ILMN_1702933	1.00	5.91e-04	3.533669	-0.49239	0.523168		
ILMN_1747099	1.00	6.00e-04	-3.529226	-0.50607	-0.2629135	LUC7L2	LUC7 like 2, pre-mRNA splicing factor
ILMN_1770667	1.00	6.07e-04	-3.5257	-0.51693	-0.3569995	HECA	hdc homolog, cell cycle regulator
ILMN_1803563	1.00	6.08e-04	3.525309	-0.51813	0.3490656		
ILMN_1755405	1.00	6.11e-04	-3.52364	-0.52326	-0.3354744	PGAP2	post-GPI attachment to proteins 2
ILMN_1653718	1.00	6.12e-04	-3.523248	-0.52447	-0.1533725	ZFAND2B	zinc finger AN1-type containing 2B
ILMN_1742044	1.00	6.14e-04	-3.522358	-0.5272	-0.4865106	GNAI1	G protein subunit alpha i1
ILMN_1803744	1.00	6.21e-04	-3.518847	-0.53799	-0.3174815	VIMP	VCP interacting membrane selenoprotein
ILMN_1698213	1.00	6.23e-04	-3.518336	-0.53956	-0.7974608		
ILMN_1803850	1.00	6.35e-04	-3.512649	-0.55702	-0.5725566	TSPAN15	tetraspanin 15
ILMN_1778796	1.00	6.43e-04	-3.50896	-0.56833	-0.3541589	ADSS	adenylosuccinate synthase
ILMN_1756767	1.00	6.44e-04	-3.508169	-0.57076	-0.2211222	EIF5B	eukaryotic translation initiation factor 5B
ILMN_1792254	1.00	6.52e-04	3.504544	-0.58186	0.3715742	OR5M11	olfactory receptor family 5 subfamily M member 11
ILMN_1746924	1.00	6.55e-04	-3.503226	-0.58589	-0.5791504	ZNF610	zinc finger protein 610
ILMN_1688755	1.00	6.63e-04	3.499751	-0.59653	0.3611538		
ILMN_1734205	1.00	6.64e-04	-3.49938	-0.59766	-0.313166	RASSF1	Ras association domain family member 1
ILMN_1806790	1.00	6.75e-04	-3.494376	-0.61296	-0.5824792	ROBO1	roundabout guidance receptor 1
ILMN_1795419	1.00	6.76e-04	-3.49407	-0.61389	-0.2288177	CNPPD1	cyclin Pas1/PHO80 domain containing 1
ILMN_1748738	1.00	6.77e-04	-3.493584	-0.61538	-0.4057628	SLC22A17	solute carrier family 22 member 17
ILMN_1701681	1.00	6.80e-04	-3.492526	-0.61861	-0.3337307	SEC11C	SEC11 homolog C, signal peptidase complex subunit
ILMN_1660868	1.00	6.80e-04	-3.492488	-0.61872	-0.4582331	ZBTB8OS	zinc finger and BTB domain containing 8 opposite strand
ILMN_1664618	1.00	6.86e-04	3.489609	-0.62751	0.4865498	CCDC189	coiled-coil domain containing 189
ILMN_1806778	1.00	6.95e-04	-3.486044	-0.63838	-0.151799	UBE2E1	ubiquitin conjugating enzyme E2 E1
ILMN_1799232	1.00	7.07e-04	3.481	-0.65376	0.3506674	ATP9A	ATPase phospholipid transporting 9A (putative)
ILMN_1708164	1.00	7.24e-04	-3.473612	-0.67624	-0.2331517	EIF3A	eukaryotic translation initiation factor 3 subunit A
ILMN_1750429	1.00	7.29e-04	3.471584	-0.6824	0.321043	MKNK1	MAP kinase interacting serine/threonine kinase 1
ILMN_1739876	1.00	7.38e-04	3.468116	-0.69293	0.2019437	RAB3GAP1	RAB3 GTPase activating protein catalytic subunit 1
ILMN_1749073	1.00	7.41e-04	-3.466898	-0.69663	-0.450967	TCEAL5	transcription elongation factor A like 5
ILMN_1729611	1.00	7.44e-04	-3.465602	-0.70056	-0.7427044	REEP4	receptor accessory protein 4
ILMN_1804332	1.00	7.45e-04	3.465237	-0.70167	0.1949569	GPR137	G protein-coupled receptor 137
ILMN_1673704	1.00	7.48e-04	3.464078	-0.70519	0.7790074	INA	internexin neuronal intermediate filament protein alpha
ILMN_1798791	1.00	7.59e-04	3.459809	-0.71813	0.5900597	GLS	glutaminase
ILMN_1670925	1.00	7.70e-04	3.455307	-0.73177	0.353141	CYB5D1	cytochrome b5 domain containing 1
ILMN_1719205	1.00	7.72e-04	-3.454673	-0.73369	-0.2194085	FBL	fibrillarin
ILMN_1655449	1.00	7.72e-04	-3.454637	-0.73379	-0.5955772	OR5R1	olfactory receptor family 5 subfamily R member 1 (gene/pseudogene)
ILMN_1728132	1.00	7.76e-04	-3.453269	-0.73794	-0.2527347	LDHB	lactate dehydrogenase B
ILMN_1775761	1.00	7.78e-04	-3.452404	-0.74055	-0.255137	TSR1	TSR1, ribosome maturation factor
ILMN_1652642	1.00	7.80e-04	-3.451651	-0.74283	-0.334366	SURF6	surfeit 6
ILMN_1806863	1.00	7.82e-04	3.450963	-0.74491	0.4622641	DGKA	diacylglycerol kinase alpha
ILMN_1775838	1.00	7.86e-04	3.449277	-0.75001	0.6817565	CLRN3	clarin 3
ILMN_1672331	1.00	7.89e-04	-3.448353	-0.7528	-0.2883844	TAB2	TGF-beta activated kinase 1/MAP3K7 binding protein 2
ILMN_1685297	1.00	7.99e-04	-3.44439	-0.76477	-0.2928242	KLHL24	kelch like family member 24
ILMN_1710394	1.00	8.03e-04	3.443074	-0.76875	0.4995874	CNTNAP5	contactin associated protein like 5
ILMN_1736597	1.00	8.05e-04	-3.442192	-0.77141	-0.2314309	TKT	transketolase
ILMN_1738268	1.00	8.06e-04	-3.441908	-0.77227	-0.660671	IP6K3	inositol hexakisphosphate kinase 3
ILMN_1725644	1.00	8.08e-04	3.441029	-0.77492	0.2104195	UBE2D2	ubiquitin conjugating enzyme E2 D2
ILMN_1717206	1.00	8.11e-04	-3.439902	-0.77832	-0.4480438	CLEC14A	C-type lectin domain family 14 member A
ILMN_1807894	1.00	8.23e-04	3.435612	-0.79125	0.4609736	SLC7A8	solute carrier family 7 member 8
ILMN_1738103	1.00	8.24e-04	-3.435052	-0.79294	-0.2288053	COPE	coatomer protein complex subunit epsilon
ILMN_1668634	1.00	8.27e-04	3.434105	-0.79579	0.3938886	FBXW7	F-box and WD repeat domain containing 7
ILMN_1810838	1.00	8.34e-04	-3.431558	-0.80346	-0.2363073	MTDH	metadherin
ILMN_1728498	1.00	8.35e-04	-3.431213	-0.8045	-0.4085016	PCBP4	poly(rC) binding protein 4
ILMN_1726842	1.00	8.44e-04	3.428006	-0.81415	0.2403464	TYW3	tRNA-yW synthesizing protein 3 homolog
ILMN_1669215	1.00	8.45e-04	-3.427742	-0.81495	-0.396046	SRPK2	SRSF protein kinase 2
ILMN_1673604	1.00	8.47e-04	-3.427101	-0.81688	-0.2107923	YIPF3	Yip1 domain family member 3
ILMN_1736929	1.00	8.58e-04	3.423105	-0.82889	0.5545548	PLB1	phospholipase B1
ILMN_1777794	1.00	8.64e-04	-3.421185	-0.83465	-0.2718754	PRKCSH	protein kinase C substrate 80K-H
ILMN_1733970	1.00	9.02e-04	-3.408078	-0.87396	-0.5347509	BAG1	BCL2 associated athanogene 1
ILMN_1658351	1.00	9.02e-04	-3.407977	-0.87426	-0.3157883	FIS1	fission, mitochondrial 1
ILMN_1726693	1.00	9.04e-04	-3.407346	-0.87615	-0.2926016	GTF2H1	general transcription factor IIH subunit 1
ILMN_1652478	1.00	9.12e-04	3.404784	-0.88382	0.3141836	NOMO2	NODAL modulator 2
ILMN_1703695	1.00	9.19e-04	3.402631	-0.89025	0.327957	C19orf12	chromosome 19 open reading frame 12
ILMN_1755092	1.00	9.23e-04	3.401328	-0.89415	0.5892945	FAM110A	family with sequence similarity 110 member A
ILMN_1754798	1.00	9.24e-04	3.400779	-0.89579	0.3928092	KSR1	kinase suppressor of ras 1
ILMN_1791379	1.00	9.37e-04	-3.396533	-0.90847	-0.1970109	ZNF638	zinc finger protein 638
ILMN_1804611	1.00	9.40e-04	-3.395833	-0.91057	-0.2772788	TMEM263	transmembrane protein 263
ILMN_1655215	1.00	9.46e-04	-3.393774	-0.91671	-0.3417131	PGGT1B	protein geranylgeranyltransferase type I subunit beta
ILMN_1709039	1.00	9.48e-04	-3.393182	-0.91847	-0.4341185	RPL13	ribosomal protein L13
ILMN_1725130	1.00	9.53e-04	-3.391397	-0.9238	-0.2260055	FAM50A	family with sequence similarity 50 member A
ILMN_1771697	1.00	9.54e-04	3.391135	-0.92458	0.3649584	VRK3	vaccinia related kinase 3
ILMN_1698668	1.00	9.57e-04	3.390387	-0.92681	0.5639666	NR1D2	nuclear receptor subfamily 1 group D member 2
ILMN_1704500	1.00	9.58e-04	3.389839	-0.92844	0.6319787	STAP2	signal transducing adaptor family member 2
ILMN_1664994	1.00	9.70e-04	-3.386323	-0.93892	-0.2913827	MINPP1	multiple inositol-polyphosphate phosphatase 1
ILMN_1728983	1.00	9.71e-04	-3.385818	-0.94043	-0.3540488	NR2C1	nuclear receptor subfamily 2 group C member 1
ILMN_1752283	1.00	9.81e-04	-3.382677	-0.94978	-0.2537037	ITCH	itchy E3 ubiquitin protein ligase
ILMN_1748034	1.00	9.98e-04	-3.377491	-0.9652	-0.2843915	KLHDC4	kelch domain containing 4
ILMN_1716026	1.00	1.00e-03	-3.37578	-0.97028	-0.4399637	ARMCX6	armadillo repeat containing, X-linked 6
